2431pb464,0.58
63864pb148,0.39
93606pb129R,1.4
75c29,1.3
x209pb11,0.66
87552pb017L,1.05
3011pb025,12.3
3068bpb1790,0.5
61068pb018L,1.25
64391pb003,3.2
3002oldpb06,1.92
4150pb146,0.33
42061pb42,5.21
93223,0.22
22387,7.16
88931c02,17.0
6235,6.25
30237bpb03,1.0
4865pb024,0.47
4066pb028,8.0
15068pb152R,0.57
90639pb020,2.9
32064pb03,0.75
3615plst04,7.0
42022pb32R,1.8
2431pb535,0.54
3068bpb2197,0.45
3003pb040,1.35
48245pb001,1.6
50624,4.0
8,1.0
31639c02pb02,70.0
59349pb157,6.1
3008pb069L,3.35
65085,20.0
3626bpb0752,0.54
3626cpb2759,0.55
6239pb061L,2.4
45106pb01,4.0
3004pb277,0.8
32074ac01,7.06
61068pb004,1.27
98065pb04,3.0
60219,4.2
87079pb0359,0.9
30350bpb159,1.0
3067pb02,2.5
3068bpb0047,0.45
685px1,4.0
3069bpb0175,0.26
3068bpb0772,0.49
50949pb01,0.9
53579,16.5
2335pb004,0.5
85984pb348,0.34
bb0031,7.0
2431pb609,0.54
dupbunnyheadpb2,49.8
BA061pb01,6.15
3068bpb0020,0.45
44676pb005,0.4
3004pb032b,0.83
43708,2.0
14769pb134,0.3
14769pb414,0.33
5983stk01,2.0
3010pb138L,1.6
3419stk01,0.6
2591,39.1
2555,0.22
41391stk01,0.96
60192stk01,0.1
plug017,56.0
62531pb011R,6.8
43711pb01,1.3
2571pb12,5.92
85984pb388,0.34
3068bpb1743,0.48
3070bp06,0.13
45677pb014,2.7
51704pb08,33.1
43711pb16,1.3
2431pb130,0.53
25264pb01,0.12
98071pb03,3.0
30091a,0.5
41770pb04,0.83
98138pb187,0.11
19727pb011,1.08
4182pb001,3.02
35964,59.0
4207stk01,1.73
62531pb032R,6.8
69778,0.5
8758stk01,2.0
3002pb39,1.92
2536b,0.82
3004pb235,0.83
crssprt02pb42a,2.5
45677pb058,2.7
76218stk02,2.38
32133ac02,3.88
21566c01pb01,0.75
87079pb0051,0.9
6309pb032,2.8
3008pb022,3.21
4864bpb039,1.0
2984,0.8
90397pb004,1.54
90463c01,0.44
30647pb05,2.0
42183pb05,7.6
44676pb040L,0.38
32278pb006,4.51
18588,2.8
93273pb076,0.6
892pb036,0.3
60053stk01b,0.47
8104stk01,1.0
carpet01,1.95
60132stk01a,2.0
63864pb151,0.39
bb0695pb24,0.6
76141stk01,0.15
11241pb04,4.52
3004pb218,0.83
4498,0.37
15210pb085,0.48
4740pb011,0.28
3068bpb0474,0.45
54200pb051R,0.24
2465pb26,6.2
3069bpb0801,0.26
32009pb007,3.5
2431pb750,0.53
14769pb407,0.33
BA019pb02,7.0
64683pb033,3.2
32526pb008R,1.8
3068bpb1882,0.45
98834pb29,0.93
2300,18.0
6474pb24,8.0
309px1,94.32
41239pb025,3.23
2811pb01,2.2
3297pb016,2.57
3069bpb1024,0.27
4346pb21,0.9
70425stk01,1.0
32448pb02,33.0
63864pb110,0.39
44675pb001,1.0
2756pb359,5.14
3437pb093,6.75
3002pb24,1.92
30536pb01,5.05
2454pb171,3.5
19087,2.67
43712pb021R,3.48
2446pb26,0.52
87562c01pb01,19.6
57906pb018,3.0
6636pb031L,1.0
6736stk01,1.0
6203pb10,2.2
6309pb066,2.8
98382pb003,0.9
18746pb002,1.27
61678pb104L,0.8
69934pb017,19.4
2431pb382R,0.58
2823,2.31
3010pb170L,1.64
29,0.49
2431pb482,0.54
crssprt02pb38a,2.5
4150pb167,0.33
4285a,1.9
80009stk01,2.5
3068bpb2052,0.48
11477pb143R,0.31
4533pb007R,0.43
93606pb047,1.4
2687,15.0
dupraft,65.21
3069bpb0702,0.26
6636pb018,0.74
30363pb019L,1.71
3003pb039,1.35
3068bpb1982,0.53
2465pb01,6.5
5944stk02,0.5
93273pb181R,0.6
31363c02pb01,29.0
61678pb091L,0.93
2454pb127,3.5
6179pb178,1.95
3069bpb0885,0.25
64683pb002,3.2
3855pb005,1.66
bigcat01c01pb02,35.0
9221park,10.0
79018stk01,0.48
44676pb045R,0.4
6180pb005,2.95
76399stk02,3.23
6629pb008,2.6
53675,1.0
14769pb084,0.33
45455pb01,0.39
3068bpb0509,0.45
3068bpb0949,0.5
3684apb016L,2.8
15210pb040,0.5
bb0747c01pb01,10.6
24183pb07,0.39
3933,2.93
3068bpb1561,0.48
32524pb025L,1.8
76213stk01,0.52
35636pb01,1.5
3009pb048,2.42
3754pb14,10.3
bb0339c01,10.98
4215978,13.72
2186e,0.36
15068pb444,0.57
mcjens4,4.45
3068bpb1491,0.5
3068apb11,0.45
0901,29.0
60481pb005,1.16
3005ptU,0.46
87079pb1031,0.9
64415c01,7.4
1871,0.42
30366px3,9.2
57783,2.0
87552pb041,1.05
3626cpb0481,0.54
892pb018L,0.3
3069bpb0205,0.25
98581,5.3
14769pb115,0.3
6081pb030,2.78
17048,80.0
73767,0.78
3010pb323,1.64
2335pb170,0.63
18597c02pb01,24.9
x209pb01,0.66
99780,0.55
3003pb083,1.35
4128420,24.0
2217c02pb01,62.0
15068pb390,0.57
98138pb262,0.12
2342,1.0
23985,0.53
98069pb01,2.0
18854,0.06
44676pb001R,0.4
90397pb005,1.55
3068bpb1486,0.48
15677,1.11
92221,3.0
4150pb128,0.33
33031pb09,2.75
3245cpb075,1.5
4162pb038,0.5
3001pb036,2.4
14718pb016,1.8
13247,5.1
3068bpb1127,0.49
4173823,4.0
3437pb110,6.7
46882,7.5
3941pb12,1.2
11477pb024R,0.25
85984pb140,0.35
95188pb29R,4.3
14769pb497,0.32
10202pb41,4.0
3960px2,1.19
11954pb015L,7.4
58120c01,33.5
44353pb14,4.1
30592pb001,2.17
71746stk01,0.57
3009pb189R,2.45
41008stk01,0.32
30413pb071,1.02
30143px1,8.0
2340pb015,1.64
10275stk01,0.67
32348pb016L,2.0
2456pb021,3.74
2756pb457,5.14
30258pb025,0.48
8223stk01,0.4
4448pb04,2.2
87079pb1146,0.91
4162pb036,1.06
3069bpb0375,0.25
87086pb072,2.5
93273pb012,0.58
bb0642,3.0
3009pb156,2.42
dupmc3pb05,40.0
BA197pb03,5.8
10002stk01,1.5
3300pb03,0.54
6179pb033L,1.94
x224pb019,7.1
34172pb03,0.23
42601pb02,24.0
4858px1,2.66
36083d,0.35
2431pb520,0.58
4197pb002,22.0
4747,2.9
77110pb02,1.13
3664pb35,9.49
63864pb115,0.39
42042Xa,1.0
31111pb049,23.91
43711pb14,1.3
87079pb0825R,0.9
3009px7,2.42
36009,6.73
3821pb002,0.56
5102c16,1.85
3008pb108R,3.23
67338,0.51
42023pb001R,1.92
18962,0.41
73590c03a,0.76
6179pb145R,1.94
50955pb015,4.3
92692,0.91
6165,24.02
3068bpb1298,0.48
64327,3.79
61747,0.6
3069bpb0757,0.26
32145pb01,5.5
43097c01,16.35
92583pb03,4.0
bb0051,56.5
64782pb033L,8.8
30078,6.0
98603pb006,3.0
42049stk01,1.18
mceur1,12.14
61190d,0.06
41748pb080,2.43
26603pb054,0.68
76085stk01,0.6
3063,0.83
21335stk02,0.33
32009pb013R,3.5
30363pb021,1.8
3068bpb1940,0.48
49817pb01,11.0
3068bpb2154,0.53
3010pb028,1.64
89195c01pb02,94.0
3846pb020,0.42
54177,1.83
15210pb028,0.5
44375bpb09,2.68
92227,3.1
30635,0.5
6447px1,320.0
14769pb209,0.33
61678pb108R,0.8
89668,55.0
3069bpb0706,0.26
3846p48,0.42
3004p50,0.83
3004pb115L,0.9
80444pb01,0.8
45677pb124,2.36
3001pb070,2.34
98835pb007,2.5
3068bpb0982,0.49
675px1,0.8
30145pb016,3.75
clikits310pb01,2.7
93606pb049L,1.4
3829c01,0.6
bb0695pb37,0.6
4286pb002,1.0
66857pb017,0.78
15068pb126,0.57
3001oldf1,2.63
6331stk01,0.4
6239pb022L,2.2
7033stk01,0.5
4066pb285,8.0
3297pb026,2.7
729,22.0
3024pb009,0.2
3010pb259,1.64
2431pb763R,0.54
9515stk01,1.3
42022pb17,1.8
6075,4.0
3010pb180R,1.6
4515pb045,7.3
63864pb118L,0.39
bb0252,5.0
x1676,11.67
30602pb053,1.0
65509,0.97
32348pb014,2.04
3838,0.51
3009pb194L,2.45
32140pb21,1.43
60581pb023,2.32
87552pb024R,1.05
4150pb092,0.33
64225pb059,1.66
14718pb008,1.8
93273pb072,0.6
2431pb445,0.58
63864pb083,0.4
98280pb05,3.0
bb1279c02pb02,12.0
30361pb023R,2.06
3004pb053,0.83
30569,5.0
4347pb06,4.05
2456pb012,3.76
3298pb012,1.27
3068bpb2214,0.48
87079pb0315,0.9
6042,4.24
30602pb049,0.97
17865pb04,8.7
41410stk01,1.07
3004pb012,0.83
11113pb02,3.87
2552px3,121.54
32524pb054R,1.8
11947pb021,2.0
46534pb05,0.97
37566,0.22
30152c02,0.44
3194pb01,3.32
3437pb043,6.39
61484pb002,6.43
sailbb34,4.18
87079pb1194,0.9
53544pb01,3.3
15068pb312,0.57
27262pb05,1.9
69869c01,10.19
buffer,0.5
45677px2,2.33
70145stk01,1.26
76077stk01,0.5
x637c01,11.4
11291pb07,1.57
6191pb006,1.78
85984pb342,0.35
15068pb154L,0.57
69729pb046,1.35
50950pb060,0.75
4066pb064,8.0
8374stk01,0.02
31111pb022,23.52
4066pb191,8.1
2874pb03b,3.85
30292pb051,2.7
3794a,0.3
90636pb001R,4.0
x1435pb002L,3.0
43890c01,11.28
2431pb299R,0.54
24246pb046,0.12
11203pb054,0.62
3069bpb0427,0.25
clikits076pb21,0.28
892pb037,0.3
3068bpb0321,0.45
2756pb326,5.0
2431pb346,0.54
98374pb03,0.78
15210pb071,0.51
54855,3.0
2341pb03,0.96
3069bpb0678,0.27
75533pb07,3.87
76410stk01,0.65
2974c01,12.0
3010pb193L,1.64
41146stk01,1.13
45677pb089,2.67
4162pb106,1.06
93606pb026,1.4
24093pb017,0.57
60348stk01,0.95
9203cdb02,0.2
3245cpb171,1.5
32316pb025,1.21
75c49,1.9
85970pb017L,2.2
3069bpb0772,0.26
44790pb06,4.5
3010pb191,1.64
dupsbmc05pb01,88.0
87079pb1081,0.92
50955pb005,4.3
3068bpb0377,0.48
2431pb384,0.54
x772px3,1.0
44225pb001a,2.15
44126pb043,2.7
41167stk02,1.24
3069bpb0884,0.25
88930pb094,1.3
87079pb0082,0.9
45677pb030,2.72
62663pb01,18.0
76902stk01,0.55
10px2,58.0
2431pb371,0.54
98165c01pb05,11.0
90634,2.9
31148,74.2
2300pb012,18.0
22385pb124,0.6
3001pb152,2.32
85984pb079,0.35
737a,1.38
3298p04,1.33
35787pb009L,0.24
87079pb1148,0.9
3008pb008R,3.3
3134pb01,0.4
2756pb395,5.14
bb0695pb86,0.6
76178stk02,1.12
3036oldpb01,8.5
x224pb001,7.1
14769pb501,0.33
41368stk01,1.87
41970,8.0
30384pb02,4.5
93560,0.51
87616,12.0
58123c01pb01,20.6
4460bpb007,1.75
41539,9.4
98138pb141,0.11
76179stk01a,0.38
3068bpb0747,0.45
40370stk01,0.6
46212pb002R,3.5
4215bpb24,2.5
73436c01pb07,3.55
4071,7.5
6168c01pb02,9.3
2431pb437,0.58
31111pb011,23.5
98069pb02,1.0
2756pb389,5.14
40481stk01,0.18
clikits208pb04,7.24
87079pb0081,0.9
93273pb056,0.6
6180pb121,2.95
32523pb13,0.7
63864pb058,0.4
85984pb331,0.34
3660pb026,1.25
2335pb123,0.5
BA215pb01,21.0
3626cpb0553,0.55
76371pb020,8.0
3068bpb1056,0.49
60224stk01,1.0
87079pb0449,0.95
4150pb084,0.33
10200stk01,0.94
3010pb321,1.64
15068pb093,0.57
47306,3.7
8145stk01,1.6
87079pb1049,0.9
30562pb025,5.6
15068pb353,0.57
46212pb004,4.0
3068bpb1608,0.48
76060stk01a,0.8
x1104,9.0
61185c01,2.8
6636pb197R,0.8
2431pb603,0.54
3068bpb0207,0.45
18905pb02,0.84
85984pb382L,0.34
18605c01pb11,3.67
30602pb080,1.0
32575pb01,1.8
3069bpb0050,0.26
4066pb137,8.0
3068bpb1785,0.48
2513pb06,2.1
90639pb017,2.9
3068px20,0.45
88930pb120,1.36
3010pb126L,1.64
BA122pb02L,3.63
37352pb008R,0.63
87079pb0946,0.9
4181p02,3.25
93273pb016,0.58
18895pb22,5.0
dupboat01,27.0
21922pb01,11.01
4744px13,4.05
64394pb031,4.5
3005ptMinusb,0.46
32535pb04,3.4
3065pb02,0.9
54097,3.0
62844,8.9
pri073,15.7
bp02a,16.0
19086,4.37
4444p05,5.9
50946pb01,1.33
47338,5.5
31182,6.0
x431c01,120.0
257pb04,20.0
6309pb096,2.8
6091,0.65
71043stk03,0.85
39926pb02,41.7
10258,0.35
3069bpb0403,0.3
3068bpb1402,0.48
3184,0.81
53561,6.0
76398stk01,0.36
57895pb057,2.8
24309,1.21
90498pb08,14.0
60111stk01a,1.3
66858,0.8
45677pb081,2.7
18895pb10,5.0
26603pb107,0.71
6112pb005L,5.0
3004pb269,0.8
bb1296pb01,8.55
6636pb029,0.74
3005pb013,0.46
gal62,9.0
4151b,7.0
26603pb181,0.68
6153bpb08,4.5
99774pb01,0.45
x1718c02,94.0
14769pb288,0.33
44353pb12,4.1
64391pb037,3.2
30083pb01,6.86
65468a,0.34
85984pb185,0.35
6179pb125,1.94
3684apb004,2.83
6474pb40,8.0
BA118pb01R,4.77
41140stk01,0.35
6636pb151,0.74
61678,0.8
61069pb002L,4.05
80679pb03,0.73
89762,4.48
87398pb01,3.3
BA185pb01L,1.53
87079pb0092L,0.9
6666c01,49.0
4150pb199,0.33
62531pb006R,7.0
2454pb188,3.5
98138pb077,0.11
3068px27,0.45
50950pb081,0.75
3062bpb055,0.28
2756pb079,5.0
80028pls01,7.32
3068bpb1062,0.49
30477px1,68.71
4162pb054,1.08
1936,4.0
2335pb248L,0.5
30562pb033R,5.6
50950pb133,0.75
64394pb006,4.5
4150pb079,0.33
3068bpb0005,0.45
64251,2.5
87552pb044,1.05
85080pb02R,0.94
76201stk01,0.87
4544pb02,15.0
85959pb05,1.1
2756pb132,5.0
3069bpb0185,0.26
93083c01pb03,10.2
40490pb013,2.6
11100,0.52
71797,237.0
3039px2,1.15
x814px1,0.56
x1384cx1,4.41
4150pb031,0.33
3068bpb0463,0.45
57906pb012,3.0
70638stk01,0.83
87926pb001L,10.25
4346pb34,0.8
2756pb120,5.0
76100stk01,1.55
3011pb019,12.3
22385pb265,0.6
87079pb1087,0.94
30249pb08R,6.6
43712pb055,3.5
3070bpb191,0.15
6179pb132,1.94
87079pb0387,0.9
44676pb048,0.38
3660pb027L,1.25
scl061,0.45
3297pb003,2.57
45406pb001,5.08
61678pb055L,0.93
15068pb083,0.57
3900,0.25
2431pb722L,0.54
4858pb05,2.66
3009pb154R,2.42
26271,5.34
4864bpb034,1.1
6177pb008,5.5
BA116pb01,9.75
31229pb01,46.0
26603pb225,0.68
47456pb012,1.0
4460bpb003L,1.7
6179pb099,1.94
30413pb022L,1.06
71750stk01,10.0
4346pb24,0.8
64394pb029,4.5
2147c01,17.74
13459pb012,1.67
6474pb32,8.0
32525pb018L,2.8
2335pb011,0.5
2756pb435,5.14
76371pb172,8.2
777p01ridged,0.71
32186,0.82
70962,2.0
26603pb026,0.71
76371pb033,8.1
6474pb27,7.8
3067pb10,2.5
52031pb142,3.35
horse03c01pb04,18.0
32271pb001,2.72
2756pb007,2.7
44521,5.6
3069bpb0460,0.3
30292pb037L,2.75
2431pb258,0.54
33326,0.88
44572pb007L,2.82
6309pb094,2.8
2454pb047,3.5
2335pb037,0.5
11641,2.39
3068bpb0023,0.45
87079pb0743,0.97
3245cpb068,1.5
93273pb158,0.62
3069bpb0852,0.26
3001pb006,2.32
3836,0.44
4162pb198,1.06
76041stk01b,0.5
30225p01,24.0
8493stk01,0.6
clikits111,0.26
29632c08pb01,26.9
32474pb018,0.45
3123stk01,0.73
52031pb106,3.3
41239pb009R,3.4
x1435pb031R,3.03
69901pb02,0.6
3068bpb0512,0.45
59228,6.5
98138pb265,0.11
63864pb045L,0.4
45541,320.1
32947,3.89
52031pb024,3.3
87079pb0572L,0.9
24599,4.0
3039pb072,1.15
51677pb03,0.28
31028pb02,58.0
87079pb0984,0.9
60601pb031,0.28
41748pb088,2.43
11954pb002R,7.4
13786pb01,1.4
42025pb02,6.0
66857pb006,0.78
3068bpb0962,0.48
2340pb031B,1.64
61345,1.28
x224pb031,7.1
78c07,0.49
3069bpb0448,0.3
98232c01pb02,22.0
4474,5.35
8014stk01,0.18
1,5.8
44675pb005R,1.0
3068bpb0584,0.45
11947pb039,1.4
47508,6.8
52031pb156R,3.3
44126pb001,2.7
32525pb024,2.8
50947pb009L,0.7
98138pb195,0.11
87079pb1088,0.95
75c18,0.7
15068pb117,0.57
60581pb016,2.32
3009pb203L,2.42
x224pb032,7.1
35032f,0.36
3297pb029,2.76
57895pb050,2.73
93589pb007s,2.0
6343pb02,132.0
2547,8.0
57555,0.99
93606pb016,1.4
2950pb01L,6.72
50947pb008R,0.7
x772px2,1.44
87079pb0715L,0.97
4515pb008,7.1
45301pb031R,9.0
x224pb009,7.1
41740pb008,0.6
43712pb037R,3.5
54095pb15,13.2
76371pb078,8.0
4589,0.26
99774,0.45
86057,0.21
x77cc35,0.25
11946pb056,1.43
8307stk01,0.92
31110pb043,13.0
59349pb043,5.68
58846pb08L,11.0
3005pt3,0.46
3069bpb0830,0.26
2756pb064,2.7
3437pb079,6.4
47337,5.72
35114pb001,7.0
26603pb009,0.68
3068bpb1927,0.48
16523,78.06
93273pb053,0.5
41337stk01,1.0
3070bpb172,0.15
93082apb002,0.59
14769pb119,0.33
70627stk01b,1.17
2756pb131,5.0
67017pb02,2.3
3298pb067R,1.25
2744pb015,2.1
BA314pb02,7.3
44818,2.84
31213pb015,17.76
3069bpb0617,0.26
11946pb017,2.0
41759pb01,3.0
29632c10pb01,26.9
x456a,0.81
15279,0.44
3231,11.0
4493c01pb07,14.0
4828stk01,1.18
43710pb24,1.3
sailbb16,1.9
2325,25.1
98603pb017,3.0
64682pb033,6.0
8098stk01,0.36
81917pb01,3.9
93095pb01R,0.49
4648,76.0
87079pb0834,0.9
4181pb047,2.99
31213pb005,17.84
3069bpb0046L,0.33
51725pb01,2.6
dupmc,34.0
87580pb002,0.52
3039pb013,1.15
98835pb022,1.42
122c02,1.86
3068bpb1340,0.49
43187stk01,2.25
88930pb100,1.36
87079pb1063,0.9
14769pb049tr,0.33
2431pb232R,0.6
41367stk01,0.82
3245cpb011,1.5
20475,3.9
3308,3.83
3068bpb1692,0.48
50923,1.17
3002pb33R,1.92
hngpltD,0.4
6636pb098,0.83
90639pb004,2.9
2958pb093,0.8
plug018,56.0
clikits223pb01,0.09
3009pb216R,2.42
44661pb033,0.81
6428pb01,4.0
15627pb013,5.9
85984pb237,0.34
4461pb03,4.15
3069bpb0849,0.26
64225pb017,1.7
17349pb01,0.58
3068pb37,0.45
50956pb053,4.3
75978stk04,4.06
87079pb0282,0.9
2340pb048R,1.64
77864pb01,1.15
85984pb053,0.35
47456pb014,1.0
89899,1.74
36083c,0.66
14769pb391,0.33
9526stk01,0.4
85984pb109,0.35
42127stk01,0.3
3069bpb0786,0.28
BA303pb01R,2.7
x180,40.78
60373pb01,5.07
268.1stk02,0.4
3008pb106L,3.21
3010pb093,1.64
45677pb119,2.67
87837,1.7
64453pb010,3.17
17356pb04,0.45
75106stk01b,1.0
6180pb008,3.07
2431pb553R,0.54
27262pb01,1.9
2431pb490,0.58
41074stk01,0.45
30350bpb136R,0.99
15265pb02,82.0
61073pb11,3.6
4121,5.0
3068px15,0.45
6474pb15,8.0
fabah4,9.0
x205pb05,1.17
44676pb041,0.38
x281c01,22.0
64225pb063,1.69
63864pb082,0.39
44375bpb05,2.65
3245cpb039R,1.5
13786pb05,1.4
32525pb010,2.8
18604c01pb01,11.3
4460pb007,1.76
3010pb305L,1.57
40490pb062,2.6
41067stk02b,0.3
15210pb105,0.5
6294pb01,20.3
61068pb019,1.25
2454pb094,3.5
43121c04,9.5
87079pb0465,0.9
x189c01,1.5
41748pb065,2.43
69729pb067,1.35
30602pb020,0.96
10233stk01,0.84
18605c02pb12,3.67
2431pb476,0.4
clikits231pb01,0.2
18605c02pb31,3.67
30413pb024R,1.06
2431pb014,0.53
93606pb165,1.4
70223stk01a,0.61
15068pb038R,0.57
61678pb040L,0.93
52031pb147,3.3
11113pb01,3.83
31001px3,41.6
65146,0.31
32523pb15,0.7
15068pb470,0.57
2454pb043,3.5
3066px10,1.64
41747pb011,2.43
23860,0.28
3596,1.47
3855pb028,1.66
30000,1.81
64782pb019,8.8
50905,9.9
58846pb05L,11.0
4460pb011,1.7
32271pb021L,2.8
6177pb004,5.5
6157,1.12
87080pb024,2.5
85984pb047L,0.34
65676,0.34
2431pb301,0.55
x869a,19.0
41748pb024,2.43
65066pb06,2.92
3298p54,1.33
11250,0.33
18945pb009R,8.5
57587,9.0
30602pb084,1.0
3068pb36,0.45
4533pb011L,0.43
40490pb056,2.6
bb0896c01,56.24
4618947,170.0
4198pb44,17.0
3004pb242,0.83
2431pb265,0.54
15068pb051,0.57
61678pb045R,0.93
15210pb050,0.48
42602,10.0
2756pb449,5.14
3070bpb229,0.15
3069bpb1021,0.27
x55,0.3
2459pb001R,2.85
3068bpb0961L,0.48
73435c01,3.54
41133stk01b,0.5
87079pb0947,0.9
52031pb090,3.3
4162pb172,1.06
93568pb003,0.58
24116pb019,2.68
87079pb0976,0.9
61810,1.86
30363pb047,1.8
5002928paper,1.93
26603pb207,0.68
14769pb553,0.33
3832stk01,3.36
plug002,56.0
32084pb007,8.3
3007miB,4.1
63864pb075,0.4
3068bpb1222,0.48
32577,2.4
3068bpb1119R,0.48
6293c01,171.6
48165pb002,1.87
47328,5.25
6081pb028L,2.4
44661pb013,0.82
4694c01pb02,2.64
87079pb0280,0.9
61069pb014,4.05
6891pb02c02,230.0
3068bpb0955,0.49
11477pb076L,0.25
43712pb008,3.5
2431px23,0.53
77263,0.29
60112stk01b,1.3
6636pb020R,0.74
4865pb051R,0.48
30602pb099,1.0
bb0250pb05,5.0
3675pb03,1.54
88930pb098,1.36
11946pb063,1.43
3540stk01,0.52
14769pb494,0.32
3068bpb0942,0.5
3245bpb25,1.5
30562pb055,5.7
3069bpx5,0.26
32171pb025,1.42
1078cow,8.0
4740pb002,0.3
2756pb443,5.14
22385pb001,0.6
4215bpb17,2.3
59349pb235,5.7
3704,0.27
4721cdb01,21.52
50663pb06,8.04
87745,0.8
63864pb028,0.4
2431pb332R,0.58
bb0823,9.0
sailbb13,2.23
6179pb096,1.95
45705pb015,8.1
42034stk01,1.39
21765,1.31
50950pb008R,0.75
98569pb05,5.3
32278pb001,4.52
19727pb007,1.0
3010pb128,1.6
6155,1.5
3245cpb172,1.5
6216pb02,2.9
2873pb08L,1.03
30164,4.0
50950pb028,0.75
3068bpb0214,0.46
2571pb01,6.0
80683pb005,2.19
6179pb057,1.94
3005pb036,0.44
18721,35.0
FTPinePF,2.23
87079pb0929,0.9
92693c01,3.0
2412b,0.23
60581pb021,2.32
87079pb0182,0.9
76942stk01,1.0
3626cpb0483,0.55
3025c01,28.0
2431pb487,0.54
62537pb03,1.25
98582,4.8
98877pb01,1.78
92279pb004,4.5
3008pb150R,3.2
8386stk01,2.86
4162pb156,1.06
62360pb002,1.8
32526pb002L,1.77
4181pb081,3.25
87079pb1151,0.97
24008pb08,0.65
6239pb036,2.4
10202,4.0
4346pb22R,0.8
3840pb17,0.31
6309p0n,2.8
32602,0.85
3038pb06,1.75
58123c01,20.6
4181pb018,3.25
88930pb157R,1.36
51547pb06,24.0
6178pb028,8.25
3008pb055,3.0
crssprt02pb42d,2.5
44811,3.78
61053u,2.06
3008pb162,3.21
41239pb015,3.32
70755stk01a,0.43
93606pb051L,1.4
93168pb02,7.0
98223pb001,11.12
87079pb0963,0.9
22385pb129,0.6
3069bpb0701,0.26
3069bpb0730,0.26
3622pb138,1.24
15068pb109L,0.57
2431pb090,0.53
602stk01,0.5
x682c01,4.0
3068bpb1074,0.45
52031pb025,3.3
26603pb180,0.7
3069bpx19,0.26
64323,4.7
4182pb033,3.25
32526pb006L,1.78
48294,5.0
67095pb040,0.76
53531,5.56
87544pb056L,1.24
41748,2.43
70129stk01,0.63
clikits285pb01,0.29
6179pb022,2.0
11954pb012b,7.4
4162pb033,1.06
57547,5.1
92219,2.1
2454pb206,3.5
3008pb145,3.21
32009pb029L,3.5
BA324pb01L,9.33
24880pb01,1.57
3010p04,1.64
2431pb530,0.54
41156stk01,0.15
63864pb099,0.39
30413pb068,1.02
64225pb040L,1.7
6178pb013,8.44
93549pb06,0.47
4776,10.0
bb0613pb01,1.0
15068pb237,0.6
3070bpb053L,0.13
60581pb064,2.32
52198pb01,15.0
44661pb016,0.82
32524pb055R,1.8
3068bpb0930,0.45
35829,0.45
26603pb200,0.68
88930pb110L,1.36
6005pb008L,1.0
4533pb005,0.43
3041pb003L,1.5
bb0695pb56,0.6
3307px1,2.87
30292pb057,2.7
6636pb020L,0.74
3070bpb236,0.15
93231,0.39
64393pb053,4.0
3005ptWb,0.45
2454px3,3.49
32140pb07,1.43
4346pb13,0.9
59349,6.1
15068pb127,0.57
2756pb264,5.2
47844pb04,3.0
3245cpb162,1.5
3004pb021R,0.8
2431pb223,0.54
60114stk01a,0.81
3069bpb0015,0.26
60700,2.02
11946pb022,2.0
64391pb011,3.2
6259pb012,4.0
67430pb07,1.29
bb0216,0.04
2431pb136L,0.53
4440,1.13
61802,3.21
63864pb038L,0.4
60607,0.4
11107,0.52
20952,0.34
2431pb334,0.58
45301pb010R,9.0
7903stk01,0.4
47327pb01,3.64
4841stk01,1.23
19532pb04,1.75
31282pb01,14.0
30647px2,2.0
BA276pb01R,4.0
30387pb003,2.15
90498pb03,13.83
6474pb03,8.0
45678stk01,12.0
4066pb293,8.0
60930,7.4
3960pb028,1.2
14769pb398,0.33
7285stk01,0.5
50950pb020L,0.75
bb0695pb49,0.6
6414stk01,0.32
45677pb091L,2.7
41751stk01,1.16
BA224pb01,11.5
910002stk01,0.9
6309pb089,2.8
32316pb062,1.21
3004pb117,0.85
3039px9,1.15
4744px1,4.05
88930pb146L,1.36
75c44,1.65
3755pb02,4.99
3855pb010,1.66
33013pb03,3.0
bb0695pb55,0.6
6021,12.29
4460pb010,1.74
45677pb018,2.72
42030,5.4
32498,3.5
6896bpb03,33.0
41854pb09,1.12
15068pb397b,0.57
11477pb075R,0.31
3069bpb0462,0.3
93606pb172,1.4
61678pb089R,0.93
11946pb002,2.0
2431pb542,0.54
4266pb07,5.5
2431pb072,0.53
50950pb086R,0.75
92946pb04R,0.42
70721stk01b,0.58
30258pb037,0.48
98138pb188,0.11
32009pb017L,3.5
7644stk02,1.25
4176pb14,3.58
601,0.75
3961pb09,4.5
87552pb089,1.05
24116pb012R,2.68
3068bpb1827,0.48
3001pb073,2.34
43085pb01,23.0
76371pb087,8.0
98345pb03,4.0
41750pb007,3.63
15458pb028,7.0
14769pb503,0.33
37341d,0.26
3069bpb0097,0.26
3069bpb1117a,0.26
2756pb291,5.3
11211pb02,0.86
8110stk01,1.4
63864pb181,0.39
60616pb028,2.8
60581pb183,2.41
2431pb729,0.53
ST.1stk02,0.02
4865pb031,0.47
3007pb03R,4.72
x224pb016,7.1
70788stk01,0.31
6672,15.0
98138pb311,0.11
87421pb022,3.7
87079pb0091R,0.9
52031pb001,3.24
50947pb016L,0.7
63864pb124L,0.39
bb0008c13L,0.22
4181pb034,3.27
6636pb240,0.84
41323stk01,1.8
3062bpb001,0.3
clikits196,0.49
4861pb007,2.0
75039stk01,1.3
3005pb028,0.44
42235,5.0
60616pb072,2.8
75878stk01,0.44
471p01,0.1
2756pb066,2.7
10058,0.26
